id	ER_ratio	TM_regions	multipass	number_of_SP	sequence_length	singlepass	typeI	typeII	TM01_start	TM_proportion	len_TMD_mean	TM01_lipo	lipo_mean_all_TM_res	lipo_last_TMD	Cell_membrane	Endoplasmic_reticulum	Golgi_apparatus	GPCR	olfactory_receptor	Glyco_number	binding_sites_number	nucleotide_bs_number	uniprot_KWs	C	F	P
Q14714	0.007403781450327373	4.0	True	0.0	243.0	False	False	False	52.0	37.03703703703704	22.5	0.014999999999999987	-0.046999999999999986	-0.0847826086956522	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Cell junction', 'Cell membrane', 'Complete proteome', 'Membrane', 'Polymorphism', 'Postsynaptic cell membrane', 'Reference proteome', 'Synapse', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'membrane protein complex', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	[]	['biological_process', 'cell adhesion']
Q14728	0.005611236422892433	13.0	True	0.0	455.0	False	False	False	25.0	61.75824175824176	21.615384615384613	0.09652173913043477	0.3201779359430605	0.3076190476190476	False	False	False	False	False	0.0	0.0	0.0	['Apoptosis', 'Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'drug transporter activity', 'molecular_function']	['biological_process', 'transport']
Q14739	0.0012820802388176687	9.0	True	0.0	615.0	False	False	False	212.0	31.056910569105693	21.222222222222214	-0.04772727272727273	0.19544502617801046	0.27185185185185184	False	False	False	False	False	0.0	0.0	0.0	['3D-structure', 'Acetylation', 'Complete proteome', 'Disease mutation', 'DNA-binding', 'Membrane', 'Nucleus', 'Phosphoprotein', 'Polymorphism', 'Receptor', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'nucleus', 'cellular_component']	['protein binding', 'nucleic acid binding', 'molecular_function', 'oxidoreductase activity']	['lipid metabolic process', 'biological_process', 'biosynthetic process', 'metabolic process', 'small molecule metabolic process']
Q14761	0.0096558746941163	1.0	False	0.0	206.0	True	False	False	33.0	11.165048543689322	23.0	-0.05000000000000002	-0.05000000000000002	-0.05000000000000002	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	[]	['response to stress']
Q14802	-0.0004366807821198949	1.0	False	0.0	87.0	True	True	False	38.0	24.13793103448276	21.0	0.07095238095238095	0.07095238095238095	0.07095238095238095	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Direct protein sequencing', 'Glutathionylation', 'Ion transport', 'Membrane', 'Polymorphism', 'Potassium', 'Potassium transport', 'Reference proteome', 'Signal', 'Sodium', 'Sodium transport', 'Sodium/potassium transport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intrinsic component of membrane', 'membrane', 'cellular_component', 'extracellular region']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q14831	0.0037296488869426533	8.0	True	0.0	915.0	False	False	False	7.0	17.595628415300546	20.125	0.2045833333333333	0.20397515527950308	0.3231818181818182	False	False	False	True	False	4.0	4.0	0.0	['3D-structure', 'Alternative splicing', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Receptor', 'Reference proteome', 'Sensory transduction', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['ion binding', 'signal transducer activity', 'protein binding', 'molecular_function', 'amino acid binding', 'receptor activity', 'metal ion binding']	['biological_process', 'transport', 'signal transduction']
Q14833	0.0015257599824973482	6.0	True	0.0	912.0	False	False	False	9.0	13.925438596491228	21.166666666666668	0.4539130434782608	0.18393700787401573	0.30499999999999994	False	False	False	True	False	5.0	4.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['signal transducer activity', 'molecular_function', 'receptor activity']	['transport', 'phosphorylation', 'signal transduction', 'biological_process', 'metabolic process', 'regulation of metabolic process']
Q14849	0.00515830498019219	3.0	False	0.0	445.0	False	False	False	53.0	12.134831460674155	18.0	0.16272727272727278	0.1046296296296296	0.0657142857142857	False	False	False	False	False	0.0	0.0	0.0	['3D-structure', 'Alternative splicing', 'Complete proteome', 'Endosome', 'Lipid transport', 'Lipid-binding', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function', 'protein binding']	['transport', 'lipid metabolic process', 'cellular component organization or biogenesis', 'biological_process', 'biosynthetic process', 'metabolic process', 'small molecule metabolic process']
Q14916	-0.003845370928338365	12.0	True	0.0	467.0	False	False	False	22.0	55.24625267665953	21.5	0.3639130434782608	0.2270930232558139	0.09217391304347823	False	False	False	False	False	3.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Glycoprotein', 'Ion transport', 'Membrane', 'Polymorphism', 'Reference proteome', 'Sodium', 'Sodium transport', 'Symport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['transport', 'biological_process', 'metabolic process', 'small molecule metabolic process', 'nitrogen compound metabolic process']
Q14940	0.008615001120079038	9.0	True	0.0	896.0	False	False	False	45.0	20.089285714285715	20.0	0.3063636363636364	0.13427777777777775	0.038095238095238106	False	False	False	False	False	2.0	0.0	0.0	['Antiport', 'Complete proteome', 'Glycoprotein', 'Ion transport', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Sodium', 'Sodium transport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q14956	-0.009742158085423362	1.0	False	0.0	572.0	True	True	False	496.0	4.020979020979021	23.0	0.016086956521739127	0.016086956521739127	0.016086956521739127	False	False	False	False	False	12.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['signal transducer activity', 'molecular_function', 'protein binding', 'ion binding']	['response to chemical', 'phosphorylation', 'signal transduction', 'biological_process', 'cell adhesion', 'metabolic process', 'regulation of metabolic process']
Q14957	0.015200583929819713	2.0	True	0.0	1233.0	False	False	False	557.0	3.3252230332522297	20.5	-0.15999999999999998	-0.0060975609756097685	0.10291666666666666	False	False	False	False	False	4.0	3.0	0.0	['Calcium', 'Cell junction', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'Glycoprotein', 'Ion channel', 'Ion transport', 'Ligand-gated ion channel', 'Magnesium', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Postsynaptic cell membrane', 'Receptor', 'Reference proteome', 'Signal', 'Synapse', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cellular_component']	['signal transducer activity', 'molecular_function', 'receptor activity', 'transporter activity']	['transport', 'phosphorylation', 'signal transduction', 'metabolic process', 'biological_process', 'response to stress', 'regulation of metabolic process']
Q14973	0.005925917838784121	9.0	True	0.0	349.0	False	False	False	23.0	54.44126074498568	21.11111111111111	0.0059090909090908994	0.23594736842105266	0.2283333333333333	False	False	False	False	False	4.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Host cell receptor for virus entry', 'Host-virus interaction', 'Ion transport', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Sodium', 'Sodium transport', 'Symport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function', 'receptor activity']	['biological_process', 'transport']
Q14C87	0.016252118606323283	1.0	False	0.0	1099.0	True	True	False	919.0	2.001819836214741	22.0	-0.04227272727272725	-0.04227272727272725	-0.04227272727272725	False	False	False	False	False	1.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	['metabolic process', 'biological_process', 'regulation of metabolic process']
Q14CX5	0.008966071740868902	13.0	True	0.0	517.0	False	False	False	17.0	53.77176015473889	21.384615384615387	0.13684210526315788	0.4107553956834532	0.19749999999999995	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
Q14CZ8	0.01744692722444817	1.0	False	0.0	416.0	True	True	False	241.0	5.528846153846153	23.0	-0.04739130434782606	-0.04739130434782606	-0.04739130434782606	False	False	False	False	False	4.0	0.0	0.0	['Alternative splicing', 'Cell adhesion', 'Cell cycle', 'Complete proteome', 'Cytoplasm', 'Disease mutation', 'Disulfide bond', 'Glycoprotein', 'Growth arrest', 'Growth regulation', 'Immunoglobulin domain', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'cytoplasm', 'cellular_component']	[]	['biological_process', 'cell adhesion']
Q14D33	0.01061627801183763	1.0	False	0.0	572.0	True	False	False	546.0	2.6223776223776225	15.0	-0.06666666666666668	-0.06666666666666668	-0.06666666666666668	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'intracellular', 'cellular_component']	['protein binding', 'molecular_function']	['cellular component organization or biogenesis', 'biological_process', 'transport', 'response to chemical']
Q14DG7	0.015493976840748725	1.0	False	0.0	1078.0	True	True	False	899.0	2.1335807050092765	23.0	-0.12217391304347824	-0.12217391304347824	-0.12217391304347824	False	False	False	False	False	3.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
Q15005	0.002335121723941097	2.0	True	0.0	226.0	False	False	False	85.0	16.371681415929206	18.5	0.08800000000000001	0.0059459459459459685	-0.09058823529411762	False	False	False	False	False	0.0	0.0	0.0	['Acetylation', 'Complete proteome', 'Direct protein sequencing', 'Endoplasmic reticulum', 'Hydrolase', 'Membrane', 'Microsome', 'Protease', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['catalytic complex', 'intracellular', 'membrane protein complex', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['peptidase activity']	['transport', 'biological_process', 'proteolysis', 'metabolic process', 'nitrogen compound metabolic process']
Q15011	0.006252693403562809	2.0	True	0.0	391.0	False	False	False	269.0	8.695652173913043	17.0	0.11	0.22735294117647065	0.32	False	False	False	False	False	0.0	0.0	0.0	['3D-structure', 'Acetylation', 'Alternative splicing', 'Complete proteome', 'Endoplasmic reticulum', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Unfolded protein response']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['protein binding', 'molecular_function']	['transport', 'response to chemical', 'signal transduction', 'metabolic process', 'biological_process', 'proteolysis', 'response to stress', 'regulation of metabolic process']
Q15035	0.0020868852432653225	8.0	True	0.0	370.0	False	False	False	23.0	43.51351351351353	20.125	0.14750000000000002	0.24931677018633536	0.15227272727272728	False	False	False	False	False	1.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Membrane', 'Protein transport', 'Reference proteome', 'Translocation', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane']	[]	['transport', 'cellular component organization or biogenesis', 'biological_process', 'biosynthetic process', 'metabolic process']
Q15041	-0.004988434809454691	4.0	True	0.0	203.0	False	False	False	42.0	40.39408866995074	20.5	0.13333333333333333	0.1876829268292683	0.17349999999999996	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Apoptosis', 'Complete proteome', 'Endoplasmic reticulum', 'Hereditary spastic paraplegia', 'Membrane', 'Neurodegeneration', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'membrane protein complex', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['protein binding', 'molecular_function']	['transport', 'cellular component organization or biogenesis', 'biological_process', 'proteolysis', 'metabolic process', 'regulation of metabolic process']
Q15043	0.0014165670970804035	8.0	True	0.0	492.0	False	False	False	9.0	31.09756097560976	19.125	0.4880000000000001	0.2718300653594771	0.1334782608695652	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Cell projection', 'Complete proteome', 'Cytoplasm', 'Disease mutation', 'Dystonia', 'Glycoprotein', 'Ion transport', 'Membrane', 'Neurodegeneration', 'Parkinsonism', 'Polymorphism', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Transport', 'Zinc', 'Zinc transport']	['plasma membrane', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q15049	0.009423985903221977	4.0	True	0.0	377.0	False	False	False	144.0	17.50663129973475	16.5	0.003125000000000017	0.0974242424242424	0.08157894736842101	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Cytoplasm', 'Direct protein sequencing', 'Disease mutation', 'Endoplasmic reticulum', 'Ion channel', 'Ion transport', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['response to abiotic stimulus', 'transport', 'response to chemical', 'macromolecular complex assembly', 'cellular component organization or biogenesis', 'biological_process', 'response to stress']
